HTS,clean_hts,Heading,s301_rate
6111.20.20,61112020,9903.88.15,7.5
6111.20.30,61112030,9903.88.15,7.5
6111.20.40,61112040,9903.88.15,7.5
6111.20.50,61112050,9903.88.15,7.5
6111.20.60,61112060,9903.88.15,7.5
6111.30.10,61113010,9903.88.15,7.5
6111.30.20,61113020,9903.88.15,7.5
6111.30.30,61113030,9903.88.15,7.5
6111.30.40,61113040,9903.88.15,7.5
6111.30.50,61113050,9903.88.15,7.5
6111.90.05,61119005,9903.88.15,7.5
6111.90.10,61119010,9903.88.15,7.5
6111.90.20,61119020,9903.88.15,7.5
6111.90.40,61119040,9903.88.15,7.5
6111.90.50,61119050,9903.88.15,7.5
6111.90.70,61119070,9903.88.15,7.5
6111.90.90,61119090,9903.88.15,7.5
6112.11.00,61121100,9903.88.15,7.5
6112.12.00,61121200,9903.88.15,7.5
6112.19.10,61121910,9903.88.15,7.5
6112.19.40,61121940,9903.88.15,7.5
6112.19.80,61121980,9903.88.15,7.5
6112.20.10,61122010,9903.88.15,7.5
6112.20.20,61122020,9903.88.15,7.5
6112.31.00,61123100,9903.88.15,7.5
6112.39.00,61123900,9903.88.15,7.5
6112.41.00,61124100,9903.88.15,7.5
6112.49.00,61124900,9903.88.15,7.5
6113.00.10,61130010,9903.88.15,7.5
6113.00.90,61130090,9903.88.15,7.5
6114.20.00,61142000,9903.88.15,7.5
6114.30.10,61143010,9903.88.15,7.5
6114.30.20,61143020,9903.88.15,7.5
6114.30.30,61143030,9903.88.15,7.5
6114.90.05,61149005,9903.88.15,7.5
6114.90.10,61149010,9903.88.15,7.5
6115-10-10 00:00:00,6115-10-10 00:00:00,9903.88.15,7.5
6115-10-15 00:00:00,6115-10-15 00:00:00,9903.88.15,7.5
6115-10-30 00:00:00,6115-10-30 00:00:00,9903.88.15,7.5
6115.10.40,61151040,9903.88.15,7.5
6115.10.55,61151055,9903.88.15,7.5
6115.10.60,61151060,9903.88.15,7.5
6115.21.00,61152100,9903.88.15,7.5
6115.29.40,61152940,9903.88.15,7.5
6115.30.10,61153010,9903.88.15,7.5
6115.30.90,61153090,9903.88.15,7.5
6115.94.00,61159400,9903.88.15,7.5
6115.95.60,61159560,9903.88.15,7.5
6115.95.90,61159590,9903.88.15,7.5
6115.96.60,61159660,9903.88.15,7.5
6115.99.14,61159914,9903.88.15,7.5
6115.99.40,61159940,9903.88.15,7.5
6115.99.90,61159990,9903.88.15,7.5
6116-10-08 00:00:00,6116-10-08 00:00:00,9903.88.15,7.5
6116-10-13 00:00:00,6116-10-13 00:00:00,9903.88.15,7.5
6116-10-17 00:00:00,6116-10-17 00:00:00,9903.88.15,7.5
6116.10.44,61161044,9903.88.15,7.5
6116.10.48,61161048,9903.88.15,7.5
6116.10.55,61161055,9903.88.15,7.5
6116.10.65,61161065,9903.88.15,7.5
6116.10.95,61161095,9903.88.15,7.5
6116.91.00,61169100,9903.88.15,7.5
6116.92.08,61169208,9903.88.15,7.5
6116.92.64,61169264,9903.88.15,7.5
6116.92.88,61169288,9903.88.15,7.5
6116.92.94,61169294,9903.88.15,7.5
6116.93.05,61169305,9903.88.15,7.5
6116.93.08,61169308,9903.88.15,7.5
6116.93.74,61169374,9903.88.15,7.5
6116.93.88,61169388,9903.88.15,7.5
6116.99.35,61169935,9903.88.15,7.5
6117-10-10 00:00:00,6117-10-10 00:00:00,9903.88.15,7.5
6117.10.40,61171040,9903.88.15,7.5
6117.10.60,61171060,9903.88.15,7.5
6117.80.20,61178020,9903.88.15,7.5
6117.80.85,61178085,9903.88.15,7.5
6117.80.95,61178095,9903.88.15,7.5
6117.90.10,61179010,9903.88.15,7.5
6117.90.90,61179090,9903.88.15,7.5
6201.20.11,62012011,9903.88.15,7.5
6201.20.19,62012019,9903.88.15,7.5
6201.20.29,62012029,9903.88.15,7.5
6201.20.35,62012035,9903.88.15,7.5
6201.20.40,62012040,9903.88.15,7.5
6201.30.12,62013012,9903.88.15,7.5
6201.30.20,62013020,9903.88.15,7.5
6201.30.30,62013030,9903.88.15,7.5
6201.30.50,62013050,9903.88.15,7.5
6201.30.60,62013060,9903.88.15,7.5
6201.30.70,62013070,9903.88.15,7.5
6201.30.80,62013080,9903.88.15,7.5
6201.40.10,62014010,9903.88.15,7.5
6201.40.15,62014015,9903.88.15,7.5
6201.40.20,62014020,9903.88.15,7.5
6201.40.25,62014025,9903.88.15,7.5
6201.40.35,62014035,9903.88.15,7.5
6201.40.40,62014040,9903.88.15,7.5
6201.40.45,62014045,9903.88.15,7.5
6201.40.50,62014050,9903.88.15,7.5
6201.40.55,62014055,9903.88.15,7.5
6201.40.60,62014060,9903.88.15,7.5
6201.40.65,62014065,9903.88.15,7.5
6201.40.70,62014070,9903.88.15,7.5
6201.40.75,62014075,9903.88.15,7.5
6201.90.19,62019019,9903.88.15,7.5
6201.90.29,62019029,9903.88.15,7.5
6201.90.39,62019039,9903.88.15,7.5
6201.90.49,62019049,9903.88.15,7.5
6201.90.59,62019059,9903.88.15,7.5
6201.90.69,62019069,9903.88.15,7.5
6202.20.11,62022011,9903.88.15,7.5
6202.20.19,62022019,9903.88.15,7.5
6202.20.29,62022029,9903.88.15,7.5
6202.20.35,62022035,9903.88.15,7.5
6202.20.40,62022040,9903.88.15,7.5
6202.30.12,62023012,9903.88.15,7.5
6202.30.20,62023020,9903.88.15,7.5
6202.30.30,62023030,9903.88.15,7.5
6202.30.40,62023040,9903.88.15,7.5
6202.30.50,62023050,9903.88.15,7.5
6202.30.60,62023060,9903.88.15,7.5
6202.30.70,62023070,9903.88.15,7.5
6202.30.80,62023080,9903.88.15,7.5
6202.40.10,62024010,9903.88.15,7.5
6202.40.15,62024015,9903.88.15,7.5
6202.40.20,62024020,9903.88.15,7.5
6202.40.25,62024025,9903.88.15,7.5
6202.40.40,62024040,9903.88.15,7.5
6202.40.45,62024045,9903.88.15,7.5
6202.40.50,62024050,9903.88.15,7.5
6202.40.55,62024055,9903.88.15,7.5
6202.40.60,62024060,9903.88.15,7.5
6202.40.65,62024065,9903.88.15,7.5
6202.40.70,62024070,9903.88.15,7.5
6202.40.75,62024075,9903.88.15,7.5
6202.90.19,62029019,9903.88.15,7.5
6202.90.29,62029029,9903.88.15,7.5
6202.90.39,62029039,9903.88.15,7.5
6202.90.49,62029049,9903.88.15,7.5
6202.90.59,62029059,9903.88.15,7.5
6202.90.69,62029069,9903.88.15,7.5
6203-11-15 00:00:00,6203-11-15 00:00:00,9903.88.15,7.5
6203-11-30 00:00:00,6203-11-30 00:00:00,9903.88.15,7.5
6203.11.60,62031160,9903.88.15,7.5
6203.11.90,62031190,9903.88.15,7.5
6203-12-10 00:00:00,6203-12-10 00:00:00,9903.88.15,7.5
6203-12-20 00:00:00,6203-12-20 00:00:00,9903.88.15,7.5
6203.19.10,62031910,9903.88.15,7.5
6203.19.50,62031950,9903.88.15,7.5
6203.22.10,62032210,9903.88.15,7.5
6203.22.30,62032230,9903.88.15,7.5
6203.29.10,62032910,9903.88.15,7.5
6203.29.15,62032915,9903.88.15,7.5
6203.29.20,62032920,9903.88.15,7.5
6203.29.30,62032930,9903.88.15,7.5
6203.31.50,62033150,9903.88.15,7.5
6203.31.90,62033190,9903.88.15,7.5
6203.32.10,62033210,9903.88.15,7.5
6203.32.20,62033220,9903.88.15,7.5
6203.33.10,62033310,9903.88.15,7.5
6203.33.20,62033320,9903.88.15,7.5
6203.39.20,62033920,9903.88.15,7.5
6203.39.50,62033950,9903.88.15,7.5
6203.39.90,62033990,9903.88.15,7.5
6203.41.01,62034101,9903.88.15,7.5
6203.41.03,62034103,9903.88.15,7.5
6203.41.06,62034106,9903.88.15,7.5
6203.41.08,62034108,9903.88.15,7.5
6203.41.25,62034125,9903.88.15,7.5
6203.41.30,62034130,9903.88.15,7.5
6203.41.60,62034160,9903.88.15,7.5
6203.41.80,62034180,9903.88.15,7.5
6203.42.03,62034203,9903.88.15,7.5
6203.42.05,62034205,9903.88.15,7.5
6203.42.07,62034207,9903.88.15,7.5
6203.42.17,62034217,9903.88.15,7.5
6203.42.25,62034225,9903.88.15,7.5
6203.42.45,62034245,9903.88.15,7.5
6203.43.03,62034303,9903.88.15,7.5
6203.43.05,62034305,9903.88.15,7.5
6203.43.09,62034309,9903.88.15,7.5
6203.43.11,62034311,9903.88.15,7.5
6203.43.13,62034313,9903.88.15,7.5
6203.43.45,62034345,9903.88.15,7.5
6203.43.55,62034355,9903.88.15,7.5
6203.43.60,62034360,9903.88.15,7.5
6203.43.65,62034365,9903.88.15,7.5
6203.43.70,62034370,9903.88.15,7.5
6203.43.75,62034375,9903.88.15,7.5
6203.43.90,62034390,9903.88.15,7.5
6203.49.01,62034901,9903.88.15,7.5
6203.49.05,62034905,9903.88.15,7.5
6203.49.07,62034907,9903.88.15,7.5
6203.49.09,62034909,9903.88.15,7.5
6203.49.25,62034925,9903.88.15,7.5
6203.49.35,62034935,9903.88.15,7.5
6203.49.50,62034950,9903.88.15,7.5
6203.49.90,62034990,9903.88.15,7.5
6204.11.00,62041100,9903.88.15,7.5
6204.12.00,62041200,9903.88.15,7.5
6204.13.10,62041310,9903.88.15,7.5
6204.13.20,62041320,9903.88.15,7.5
6204.19.10,62041910,9903.88.15,7.5
6204.19.20,62041920,9903.88.15,7.5
6204.19.40,62041940,9903.88.15,7.5
6204.19.80,62041980,9903.88.15,7.5
6204.21.00,62042100,9903.88.15,7.5
6204.22.10,62042210,9903.88.15,7.5
6204.22.30,62042230,9903.88.15,7.5
6204.23.00,62042300,9903.88.15,7.5
6204.29.20,62042920,9903.88.15,7.5
6204.31.10,62043110,9903.88.15,7.5
6204.31.20,62043120,9903.88.15,7.5
6204.32.10,62043210,9903.88.15,7.5
6204.32.20,62043220,9903.88.15,7.5
6204.33.10,62043310,9903.88.15,7.5
6204.33.40,62043340,9903.88.15,7.5
6204.33.50,62043350,9903.88.15,7.5
6204.39.20,62043920,9903.88.15,7.5
6204.39.30,62043930,9903.88.15,7.5
6204.39.60,62043960,9903.88.15,7.5
6204.39.80,62043980,9903.88.15,7.5
6204.41.10,62044110,9903.88.15,7.5
6204.41.20,62044120,9903.88.15,7.5
6204.42.10,62044210,9903.88.15,7.5
6204.42.20,62044220,9903.88.15,7.5
6204.42.30,62044230,9903.88.15,7.5
6204.43.10,62044310,9903.88.15,7.5
6204.43.20,62044320,9903.88.15,7.5
6204.43.30,62044330,9903.88.15,7.5
6204.43.40,62044340,9903.88.15,7.5
6204.44.20,62044420,9903.88.15,7.5
6204.44.30,62044430,9903.88.15,7.5
6204.44.40,62044440,9903.88.15,7.5
6204.49.10,62044910,9903.88.15,7.5
6204.49.50,62044950,9903.88.15,7.5
6204.51.00,62045100,9903.88.15,7.5
6204.52.10,62045210,9903.88.15,7.5
6204.52.20,62045220,9903.88.15,7.5
6204.53.10,62045310,9903.88.15,7.5
6204.53.20,62045320,9903.88.15,7.5
6204.53.30,62045330,9903.88.15,7.5
6204.59.10,62045910,9903.88.15,7.5
6204.59.20,62045920,9903.88.15,7.5
6204.59.30,62045930,9903.88.15,7.5
6204.59.40,62045940,9903.88.15,7.5
6204.61.05,62046105,9903.88.15,7.5
6204.61.15,62046115,9903.88.15,7.5
6204.61.60,62046160,9903.88.15,7.5
6204.61.80,62046180,9903.88.15,7.5
6204.62.03,62046203,9903.88.15,7.5
6204.62.05,62046205,9903.88.15,7.5
6204.62.15,62046215,9903.88.15,7.5
6204.62.50,62046250,9903.88.15,7.5
6204.62.60,62046260,9903.88.15,7.5
6204.62.70,62046270,9903.88.15,7.5
6204.62.80,62046280,9903.88.15,7.5
6204.63.01,62046301,9903.88.15,7.5
6204.63.02,62046302,9903.88.15,7.5
6204.63.03,62046303,9903.88.15,7.5
6204.63.08,62046308,9903.88.15,7.5
6204.63.09,62046309,9903.88.15,7.5
6204.63.11,62046311,9903.88.15,7.5
6204.63.50,62046350,9903.88.15,7.5
6204.63.55,62046355,9903.88.15,7.5
6204.63.60,62046360,9903.88.15,7.5
6204.63.65,62046365,9903.88.15,7.5
6204.63.70,62046370,9903.88.15,7.5
6204.63.75,62046375,9903.88.15,7.5
6204.63.90,62046390,9903.88.15,7.5
6204.69.01,62046901,9903.88.15,7.5
6204.69.02,62046902,9903.88.15,7.5
6204.69.03,62046903,9903.88.15,7.5
6204.69.04,62046904,9903.88.15,7.5
6204.69.05,62046905,9903.88.15,7.5
6204.69.06,62046906,9903.88.15,7.5
6204.69.15,62046915,9903.88.15,7.5
6204.69.22,62046922,9903.88.15,7.5
6204.69.28,62046928,9903.88.15,7.5
6204.69.45,62046945,9903.88.15,7.5
6204.69.65,62046965,9903.88.15,7.5
6204.69.80,62046980,9903.88.15,7.5
6205.20.10,62052010,9903.88.15,7.5
6205.20.20,62052020,9903.88.15,7.5
6205.30.10,62053010,9903.88.15,7.5
6205.30.15,62053015,9903.88.15,7.5
6205.30.20,62053020,9903.88.15,7.5
6205.90.05,62059005,9903.88.15,7.5
6205.90.07,62059007,9903.88.15,7.5
6205.90.40,62059040,9903.88.15,7.5
6206.10.00,62061000,9903.88.15,7.5
6206.20.10,62062010,9903.88.15,7.5
6206.20.20,62062020,9903.88.15,7.5
6206.20.30,62062030,9903.88.15,7.5
6206.30.10,62063010,9903.88.15,7.5
6206.30.20,62063020,9903.88.15,7.5
6206.30.30,62063030,9903.88.15,7.5
6206.40.10,62064010,9903.88.15,7.5
6206.40.20,62064020,9903.88.15,7.5
6206.40.25,62064025,9903.88.15,7.5
6206.40.30,62064030,9903.88.15,7.5
6206.90.00,62069000,9903.88.15,7.5
6207.11.00,62071100,9903.88.15,7.5
6207.19.10,62071910,9903.88.15,7.5
6207.19.90,62071990,9903.88.15,7.5
6207.21.00,62072100,9903.88.15,7.5
6207.22.00,62072200,9903.88.15,7.5
6207.29.10,62072910,9903.88.15,7.5
6207.29.90,62072990,9903.88.15,7.5
6207.91.10,62079110,9903.88.15,7.5
6207.91.30,62079130,9903.88.15,7.5
6207.99.20,62079920,9903.88.15,7.5
6207.99.40,62079940,9903.88.15,7.5
6207.99.70,62079970,9903.88.15,7.5
6207.99.85,62079985,9903.88.15,7.5
6208.11.00,62081100,9903.88.15,7.5
6208.19.20,62081920,9903.88.15,7.5
6208.19.50,62081950,9903.88.15,7.5
6208.19.90,62081990,9903.88.15,7.5
6208.21.00,62082100,9903.88.15,7.5
6208.22.00,62082200,9903.88.15,7.5
6208.29.10,62082910,9903.88.15,7.5
6208.29.90,62082990,9903.88.15,7.5
6208.91.10,62089110,9903.88.15,7.5
6208.91.30,62089130,9903.88.15,7.5
6208.92.00,62089200,9903.88.15,7.5
6208.99.20,62089920,9903.88.15,7.5
6208.99.30,62089930,9903.88.15,7.5
6208.99.50,62089950,9903.88.15,7.5
6208.99.80,62089980,9903.88.15,7.5
6209.20.10,62092010,9903.88.15,7.5
6209.20.20,62092020,9903.88.15,7.5
6209.20.30,62092030,9903.88.15,7.5
6209.20.50,62092050,9903.88.15,7.5
6209.30.10,62093010,9903.88.15,7.5
6209.30.20,62093020,9903.88.15,7.5
6209.30.30,62093030,9903.88.15,7.5
6209.90.05,62099005,9903.88.15,7.5
6209.90.10,62099010,9903.88.15,7.5
6209.90.20,62099020,9903.88.15,7.5
6209.90.30,62099030,9903.88.15,7.5
6209.90.50,62099050,9903.88.15,7.5
6209.90.90,62099090,9903.88.15,7.5
6210.10.50,62101050,9903.88.15,7.5
6210.20.50,62102050,9903.88.15,7.5
6210.20.90,62102090,9903.88.15,7.5
6210.30.50,62103050,9903.88.15,7.5
6210.30.70,62103070,9903.88.15,7.5
6210.30.90,62103090,9903.88.15,7.5
6210.40.15,62104015,9903.88.15,7.5
6210.40.25,62104025,9903.88.15,7.5
6210.40.28,62104028,9903.88.15,7.5
6210.40.29,62104029,9903.88.15,7.5
6210.40.55,62104055,9903.88.15,7.5
6210.40.75,62104075,9903.88.15,7.5
6210.40.80,62104080,9903.88.15,7.5
6210.50.05,62105005,9903.88.15,7.5
6210.50.22,62105022,9903.88.15,7.5
6210.50.55,62105055,9903.88.15,7.5
6210.50.75,62105075,9903.88.15,7.5
6210.50.80,62105080,9903.88.15,7.5
6211-11-10 00:00:00,6211-11-10 00:00:00,9903.88.15,7.5
6211.11.40,62111140,9903.88.15,7.5
6211.11.80,62111180,9903.88.15,7.5
6211-12-10 00:00:00,6211-12-10 00:00:00,9903.88.15,7.5
6211.12.40,62111240,9903.88.15,7.5
6211.12.80,62111280,9903.88.15,7.5
6211.20.04,62112004,9903.88.15,7.5
6211.20.08,62112008,9903.88.15,7.5
6211.20.15,62112015,9903.88.15,7.5
6211.20.24,62112024,9903.88.15,7.5
6211.20.28,62112028,9903.88.15,7.5
6211.20.34,62112034,9903.88.15,7.5
6211.20.38,62112038,9903.88.15,7.5
6211.20.44,62112044,9903.88.15,7.5
6211.20.54,62112054,9903.88.15,7.5
6211.20.64,62112064,9903.88.15,7.5
6211.20.68,62112068,9903.88.15,7.5
6211.20.74,62112074,9903.88.15,7.5
6211.20.78,62112078,9903.88.15,7.5
6211.32.50,62113250,9903.88.15,7.5
6211.32.90,62113290,9903.88.15,7.5
6211.33.50,62113350,9903.88.15,7.5
6211.33.90,62113390,9903.88.15,7.5
6211.39.03,62113903,9903.88.15,7.5
6211.39.07,62113907,9903.88.15,7.5
6211.39.15,62113915,9903.88.15,7.5
6211.39.30,62113930,9903.88.15,7.5
6211.39.60,62113960,9903.88.15,7.5
6211.39.80,62113980,9903.88.15,7.5
6211.42.05,62114205,9903.88.15,7.5
6211.42.10,62114210,9903.88.15,7.5
6211.43.05,62114305,9903.88.15,7.5
6211.43.10,62114310,9903.88.15,7.5
6211.49.03,62114903,9903.88.15,7.5
6211.49.15,62114915,9903.88.15,7.5
6211.49.25,62114925,9903.88.15,7.5
6211.49.50,62114950,9903.88.15,7.5
6211.49.60,62114960,9903.88.15,7.5
6211.49.80,62114980,9903.88.15,7.5
6212-10-30 00:00:00,6212-10-30 00:00:00,9903.88.15,7.5
6212.10.50,62121050,9903.88.15,7.5
6212.10.70,62121070,9903.88.15,7.5
6212.10.90,62121090,9903.88.15,7.5
6212.20.00,62122000,9903.88.15,7.5
6212.30.00,62123000,9903.88.15,7.5
6212.90.00,62129000,9903.88.15,7.5
6213.20.20,62132020,9903.88.15,7.5
6213.90.05,62139005,9903.88.15,7.5
6213.90.07,62139007,9903.88.15,7.5
6213.90.20,62139020,9903.88.15,7.5
6214-10-10 00:00:00,6214-10-10 00:00:00,9903.88.15,7.5
6214-10-20 00:00:00,6214-10-20 00:00:00,9903.88.15,7.5
6214.20.00,62142000,9903.88.15,7.5
6214.40.00,62144000,9903.88.15,7.5
6214.90.00,62149000,9903.88.15,7.5
6215.10.00,62151000,9903.88.15,7.5
6216.00.05,62160005,9903.88.15,7.5
6216.00.08,62160008,9903.88.15,7.5
6216.00.17,62160017,9903.88.15,7.5
6216.00.19,62160019,9903.88.15,7.5
6216.00.24,62160024,9903.88.15,7.5
6216.00.26,62160026,9903.88.15,7.5
6216.00.29,62160029,9903.88.15,7.5
6216.00.31,62160031,9903.88.15,7.5
6216.00.33,62160033,9903.88.15,7.5
6216.00.38,62160038,9903.88.15,7.5
6216.00.41,62160041,9903.88.15,7.5
6216.00.43,62160043,9903.88.15,7.5
6216.00.46,62160046,9903.88.15,7.5
6216.00.54,62160054,9903.88.15,7.5
6216.00.58,62160058,9903.88.15,7.5
6216.00.80,62160080,9903.88.15,7.5
6216.00.90,62160090,9903.88.15,7.5
6217-10-10 00:00:00,6217-10-10 00:00:00,9903.88.15,7.5
6217.10.95,62171095,9903.88.15,7.5
6217.90.10,62179010,9903.88.15,7.5
6217.90.90,62179090,9903.88.15,7.5
6301.20.00,63012000,9903.88.15,7.5
6301.30.00,63013000,9903.88.15,7.5
6302.10.00,63021000,9903.88.15,7.5
6302.21.30,63022130,9903.88.15,7.5
6302.21.50,63022150,9903.88.15,7.5
6302.21.70,63022170,9903.88.15,7.5
6302.21.90,63022190,9903.88.15,7.5
6302.29.00,63022900,9903.88.15,7.5
6302.31.30,63023130,9903.88.15,7.5
6302.31.50,63023150,9903.88.15,7.5
6302.31.70,63023170,9903.88.15,7.5
6302.31.90,63023190,9903.88.15,7.5
6302.39.00,63023900,9903.88.15,7.5
6302.40.10,63024010,9903.88.15,7.5
6302.40.20,63024020,9903.88.15,7.5
6302.51.20,63025120,9903.88.15,7.5
6302.51.30,63025130,9903.88.15,7.5
6302.51.40,63025140,9903.88.15,7.5
6302.53.00,63025300,9903.88.15,7.5
6302.59.10,63025910,9903.88.15,7.5
6302.59.20,63025920,9903.88.15,7.5
6302.59.30,63025930,9903.88.15,7.5
6302.60.00,63026000,9903.88.15,7.5
6302.91.00,63029100,9903.88.15,7.5
6302.99.10,63029910,9903.88.15,7.5
6302.99.15,63029915,9903.88.15,7.5
6302.99.20,63029920,9903.88.15,7.5
6303.12.00,63031200,9903.88.15,7.5
6303.19.11,63031911,9903.88.15,7.5
6303.19.21,63031921,9903.88.15,7.5
6303.91.00,63039100,9903.88.15,7.5
6303.92.20,63039220,9903.88.15,7.5
6303.99.00,63039900,9903.88.15,7.5
6304-11-10 00:00:00,6304-11-10 00:00:00,9903.88.15,7.5
6304.19.05,63041905,9903.88.15,7.5
6304.19.10,63041910,9903.88.15,7.5
6304.19.30,63041930,9903.88.15,7.5
6304.20.00,63042000,9903.88.15,7.5
6304.91.01,63049101,9903.88.15,7.5
6304.92.00,63049200,9903.88.15,7.5
6304.99.10,63049910,9903.88.15,7.5
6304.99.15,63049915,9903.88.15,7.5
6304.99.25,63049925,9903.88.15,7.5
6304.99.35,63049935,9903.88.15,7.5
6304.99.40,63049940,9903.88.15,7.5
6304.99.60,63049960,9903.88.15,7.5
6305.10.00,63051000,9903.88.15,7.5
6305.20.00,63052000,9903.88.15,7.5
6305.32.00,63053200,9903.88.15,7.5
6305.33.00,63053300,9903.88.15,7.5
6305.39.00,63053900,9903.88.15,7.5
6305.90.00,63059000,9903.88.15,7.5
6306.19.11,63061911,9903.88.15,7.5
6306.19.21,63061921,9903.88.15,7.5
6306.22.10,63062210,9903.88.15,7.5
6306.22.90,63062290,9903.88.15,7.5
6306.30.00,63063000,9903.88.15,7.5
6306.40.41,63064041,9903.88.15,7.5
6306.40.49,63064049,9903.88.15,7.5
6307-10-10 00:00:00,6307-10-10 00:00:00,9903.88.15,7.5
6307-10-20 00:00:00,6307-10-20 00:00:00,9903.88.15,7.5
6307.90.30,63079030,9903.88.15,7.5
6307.90.40,63079040,9903.88.15,7.5
6307.90.50,63079050,9903.88.15,7.5
6307.90.60,63079060,9903.88.15,7.5
6307.90.68,63079068,9903.88.15,7.5
6307.90.72,63079072,9903.88.15,7.5
6307.90.85,63079085,9903.88.15,7.5
6307.90.9825,6307909825,9903.88.15,7.5
6307.90.9835,6307909835,9903.88.15,7.5
6307.90.9842,6307909842,9903.91.07,50.0
6307.90.9844,6307909844,9903.91.07,50.0
6307.90.9850,6307909850,9903.91.07,50.0
6307.90.9870,6307909870,9903.91.07,50.0
6307.90.9875,6307909875,9903.91.07,50.0
6307.90.9882,6307909882,9903.88.15,7.5
6307.90.9884,6307909884,9903.88.15,7.5
6307.90.9885,6307909885,9903.88.15,7.5
6307.90.9887,6307909887,9903.88.15,7.5
6307.90.9891,6307909891,9903.88.15,7.5
6308.00.00,63080000,9903.88.15,7.5
6309.00.00,63090000,9903.88.15,7.5
6310-10-10 00:00:00,6310-10-10 00:00:00,9903.88.15,7.5
6310-10-20 00:00:00,6310-10-20 00:00:00,9903.88.15,7.5
6310.90.10,63109010,9903.88.15,7.5
6310.90.20,63109020,9903.88.15,7.5
6401.10.00,64011000,9903.88.15,7.5
6401.92.30,64019230,9903.88.15,7.5
6401.92.90,64019290,9903.88.15,7.5
6401.99.30,64019930,9903.88.15,7.5
6401.99.60,64019960,9903.88.15,7.5
6401.99.80,64019980,9903.88.15,7.5
6402.12.00,64021200,9903.88.15,7.5
6402.19.15,64021915,9903.88.15,7.5
6402.19.50,64021950,9903.88.15,7.5
6402.19.70,64021970,9903.88.15,7.5
6402.19.90,64021990,9903.88.15,7.5
6402.91.26,64029126,9903.88.15,7.5
6402.91.60,64029160,9903.88.15,7.5
6402.91.80,64029180,9903.88.15,7.5
6402.91.90,64029190,9903.88.15,7.5
6402.99.08,64029908,9903.88.15,7.5
6402.99.21,64029921,9903.88.15,7.5
6402.99.23,64029923,9903.88.15,7.5
6402.99.25,64029925,9903.88.15,7.5
6402.99.27,64029927,9903.88.15,7.5
6402.99.32,64029932,9903.88.15,7.5
6402.99.33,64029933,9903.88.15,7.5
6402.99.49,64029949,9903.88.15,7.5
6402.99.80,64029980,9903.88.15,7.5
6402.99.90,64029990,9903.88.15,7.5
6403-12-30 00:00:00,6403-12-30 00:00:00,9903.88.15,7.5
6403.12.60,64031260,9903.88.15,7.5
6403.19.10,64031910,9903.88.15,7.5
6403.19.20,64031920,9903.88.15,7.5
6403.19.40,64031940,9903.88.15,7.5
6403.19.50,64031950,9903.88.15,7.5
6403.19.70,64031970,9903.88.15,7.5
6403.20.00,64032000,9903.88.15,7.5
6403.40.30,64034030,9903.88.15,7.5
6403.51.11,64035111,9903.88.15,7.5
6403.51.30,64035130,9903.88.15,7.5
6403.51.60,64035160,9903.88.15,7.5
6403.51.90,64035190,9903.88.15,7.5
6403.59.10,64035910,9903.88.15,7.5
6403.59.15,64035915,9903.88.15,7.5
6403.59.30,64035930,9903.88.15,7.5
6403.59.60,64035960,9903.88.15,7.5
6403.59.90,64035990,9903.88.15,7.5
6403.91.11,64039111,9903.88.15,7.5
6403.91.30,64039130,9903.88.15,7.5
6403.91.60,64039160,9903.88.15,7.5
6403.91.90,64039190,9903.88.15,7.5
6403.99.10,64039910,9903.88.15,7.5
6403.99.20,64039920,9903.88.15,7.5
6403.99.40,64039940,9903.88.15,7.5
6403.99.60,64039960,9903.88.15,7.5
6403.99.90,64039990,9903.88.15,7.5
6404-11-20 00:00:00,6404-11-20 00:00:00,9903.88.15,7.5
6404.11.71,64041171,9903.88.15,7.5
6404.11.79,64041179,9903.88.15,7.5
6404.11.81,64041181,9903.88.15,7.5
6404.11.89,64041189,9903.88.15,7.5
6404.11.90,64041190,9903.88.15,7.5
6404.19.15,64041915,9903.88.15,7.5
6404.19.25,64041925,9903.88.15,7.5
6404.19.39,64041939,9903.88.15,7.5
6404.19.79,64041979,9903.88.15,7.5
6404.19.82,64041982,9903.88.15,7.5
6404.19.89,64041989,9903.88.15,7.5
6404.19.90,64041990,9903.88.15,7.5
6404.20.20,64042020,9903.88.15,7.5
6404.20.40,64042040,9903.88.15,7.5
